review_id,year,season,designer,author,city,date,review,topic_number
4904,2013,Spring,Hervé Léger by Max Azria,Brittany Adams,New York,8-Sep-12,"Season after season, the team at Hervé Léger by Max Azria takes thelabel's signature body-con dresses and proves that there are infiniteways to wrap a bandage. Backstage before the show, designer Lubov Azriaexplained that the latest Spring batch was inspired by the quilts ofGee's Bend, a rural community in Alabama whose women have developed adistinct style of traditional patchworking over the past two centuries.The influence gave the collection an added dimensionality seen ingeometric patterns and passementerie appliqué details. Look 21, amauve-colored mini with a scalloping halter neckline and sapphire blueembroidery, best exemplified the new experimentation with texture here.Elsewhere, kicky flared numbers featured basketwoven strips interlacedwith silver chains that glinted on the runway, and sexy cutout maillotplaysuits were intended for the toned and the brave. Harnesses accentedeach of the stretchy looks. Some of this was familiar territory, butthose aforementioned textured pieces kept the lineup fresh.",6
5081,2013,Spring,Marissa Webb,Nicole Phelps,New York,8-Sep-12,"Marissa Webb staged her first solo presentation today, but she's no stranger to fashion week. Before she left J.Crew last year, she appeared side by side with Jenna Lyons at the brand's Lincoln Center installations. At her show today you could see the connections between Webb's former life and her new one in her flair for offbeat color combinations, her embrace of casual-cool everyday clothes, and, yes, her penchant for sequins. But there were enough distinctions to see why she might've wanted to do something with her own name on it. A white Italian cotton-linen pantsuit that she indicated as a favorite pointed up the differences best. No ordinary suit, the jacket was rather more of a tunic with a narrow fit, a deep V-front, and a zip up the back. Probably the best way to put it is that the Webb look is more elevated. Greeting the 9:30 a.m. crowd, Webb said what defines the collection are its combinations: ""High and low, black and white, soft and hard, accessible but also inspiring."" Her years of merchandising experience at J.Crew came through in the show's wide-ranging propositions. On the one hand, you saw lots of tough black leather (the best piece being a waistcoat with a side zip closure), and on the other, she had all these silk bow-front blouses. Falling somewhere in between those two poles was another persuasive look, a black and white baseball jersey in crisp poplin, worn with superwide pants in the same fabric, with thick stripes wrapping around the outside of the legs. This was a promising beginning.",0
5232,2013,Fall,Mara Hoffman,Brittany Adams,New York,9-Feb-13,"Mara Hoffman stays true to herself and her business when approaching a new collection. She's successfully mined a niche in the contemporary market by specializing in vibrant prints. Resort and swimwear are the designer's most lucrative seasons by far she could make a best-selling bikini in her sleep at this point so Fall is always somewhat of a comparative challenge. Hoffman rose to the occasion by ramping up cozy knits and outerwear items that were very on-brand. As it passed down the runway, a blanket wrap with a mystical intarsia ""all-seeing eye"" symbol seemed like the natural companion to the bright minidress shown underneath. Other statement-making looks here included a quilted bomber embroidered with a tribal Suzani pattern (native to Uzbekistan) and hooded robelike coats that would appeal to a gypset vagabond. Backstage before the show, a calm and confident Hoffman said, ""It's not my job to be a leader in American sportswear, but rather to be a leader in light.""",9
5492,2013,Fall,Lacoste,Tim Blanks,New York,9-Feb-13,"It's Lacoste 's 80th anniversary this year, and the booklet of images that awaited guests at today's show detailed a timeline of innovative creativity. Remarkable when you reflect how much of it has been based on one fabric, cotton piqué. Felipe Oliveira Baptista, Lacoste's current standard-bearer, used the new collection to underscore piqué's possibilities. Double-faced or bonded, it was no longer the simple stuff of the classic polo shirt.  And no longer was it the preserve of Ren? Lacoste's Riviera tennis courts. Baptista imagined piqué gone polar, with an iceberg print on a caban, or an ice floe pattern on a sweat suit, or a coat of latex veiling bright colors, like a sheath of ice. For men, he kept the silhouette linear and precise, the palette head-to-toe monochrome, whether it was palest celadon or intense orange. For women, the silhouette was equally defined: rounded tops; pencil skirts; narrow, cropped pants; and a handful of leather dresses with diagonal zips that sinuously defined the torso.  The image summoned up by the label Lacoste is iconic enough to border on the banal, so there was a subtle iconoclasm in Baptista's anniversary collection, never more so than in a cobalt sheath with pockets slashed like a canvas by Italian artist Lucio Fontana.",0
5555,2013,Fall,Jonathan Simkhai,Lauren Sherman,New York,9-Feb-13,"Jonathan Simkhai loves a sporty look. Basketball jerseys, baseball jackets all those tomboy staples are well represented in his limited repertoire. (The designer, a member of the CFDA fashion incubator, launched his collection in 2010. This was his second fashion week presentation.) For Fall 2013 Simkhai went beyond the easy references although there were plenty of varsity jackets on hand and looked to early-eighties ska for inspiration. As expected from an eighties-tinged collection, black and white was the dominant color story. It was there in boyish overcoats detailed with charcoal plaid panels on the shoulders, black leather track pants, and a black-and-teal patchwork leather sweater with scrunched-up knit sleeves. The Specials and the English Beat were certainly on Simkhai's mind, represented in the checkerboard patterns that mimic some of those bands' album covers, printed on T-shirts in black and white. For those who preferred Squeeze over ska, there were plenty of other looks. A Cosby-style sweater over a flippy teal leather skirt would work for lovers of all things quirky-cool (it was one of many items with a digital print). There was also a black patchwork bomber that should suit those prefer to play it safe. Simkhai collaborated with Shoes of Prey on creeper-style sneakers, and showed oversize eyewear made with Grey Ant: the latter made the best use of the checkerboard. The tiered ruffle skirts detracted from the otherwise solid set, but overall, Simkhai's vision is strong. If his baseball-cap-and-jacket-clad audience is any indication, his signature look is what the crowd wants. ""I know this sounds kind of pathetic, but I'm obsessed with fashion,"" he said at his Milk Studios presentation on Saturday night. ""I love it."" Not pathetic at all, just passionate no bad thing in a young designer.",7
5701,2014,Spring,Valentin Yudashkin,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,Paris,1-Oct-13,"Valentin Yudashkin just published a book of photos showcasing his earlier work there was a cocktail party celebrating its release tonight. Many would be surprised to know that the Russian designer has been showing his collection in Paris since the early nineties. Yudashkin can't claim to enjoy the same kind of visibility that Russian talents of a younger generation, like Vika Gazinskaya and Ulyana Sergeenko, have been experiencing lately, even if he's doing a bang-up business at home. His niche is superflashy evening gowns. This season's showpiece in gold with arabesques of three-dimensional embroideries looked like it walked off the hood of a vintage Cadillac and onto the runway. For Spring, in addition to those extravagant long dresses, Yudashkin feels passionate about eighties-style shoulder pads, repeat prints in the mold of old Versace (they were modeled on Scythian jewelry), and eye-searing shades of yellow and blue. The eighties rematerialized on Saint Laurent's runway last night, it's true, but Hedi Slimane took a much grittier view of the era. If Yudashkin is as keen to expand into Europe and the United States as he claims to be, he'd be smart to study the ways in which the major labels are leaning and figure out how he can participate in that story. For the time being, he remains an outlier.",1
6238,2014,Fall,Kenneth Cole Collection,Maya Singer,New York,10-Feb-14,"What is real? That was the question posed in the highly amusing video that introduced today's Kenneth Cole Collection show. In the video, Alan Cumming and Rachel Dratch trade texts, Instagrams, and tweets, making out the unbelievableãand, indeed, totally fakeãawesomeness of their lives. And so, what is real? Well, pinstripes are real, on the evidence of both the men's and women's Kenneth Cole collections. Also, hats for the ladies, and leather backpacks for the men. The colors black, white, gray, burgundy, and red? Real. Of course, it's a bit silly asking the question ""what is real "" regarding fashionãthe whole industry runs on artifice. And not in a bad way, but in the kind of way that gets Kenneth Cole to produce highly studied effects of nonchalance with his clothesãpurposefully ersatz layers and long, wafting dresses worn over pants, and so on. Cole's vision of urban nomads wasn't authentic, but for the Kenneth Cole customer it ought to prove convincing, and at the end of the day, that is the point. The tweeds here looked particularly good, as did the natty neoprene outerwear for men and the printed calf-hair looks for women. There were lots of individually appealing pieces, in fact, and the accessories looked very sharp this season. Real enough, you might say.",2
5924,2014,Spring,ICB,Lauren Sherman Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,New York,10-Sep-13,"Youthful. Bright. Colorful. Happy. Those are all words Prabal Gurung used to describe his Spring collection for the contemporary label ICB , and he wasn't wrong. The starting point was the fluorescent light sculptures of the artist Dan Flavin. Gurung aimed to capture the color spectrum by turning out a rainbow of sculpted-shoulder, boxy dresses and separates that looked darn easy and fun to wear. The show began with a series of stark white looks, which had the feeling of tennis gear without being too literal. The final all-white number, a cocoon dress, hinted at what was to come with its green exposed zipper going up the back. From there, Gurung moved on to fuchsia the best piece in that set was an A-line coat with a swingy wing back and then to a grassy green, which he called Verdant. That particular passage included a zip-front cropped jacket paired with a high-waisted, pegged-leg trouser: a new kind of suit. There were holographic moments, too, which added a nineties-raver element to the mix. But instead of using holographic leather that often looks ""costumey,"" as Gurung put it, he printed iridescent metallics onto cotton: A silver foil was applied to a honeycomb-stitched sweater, and a raglan-sleeve dress was given an iridescent stamp. Gurung ended on a pastel note, offering shift dresses in lavender and mint, embellished with his signature graphic paillettes. With this collection, ICB might finally be a brand that can stand on its own, as Gurung so badly wants. But there's no denying that it's all owed to him.",0
5995,2014,Spring,Duro Olowu,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,London,14-Sep-13,"Duro Olowu thinks big. But he can also think small. Olowu's latest collection found him exploring volume, with an emphasis on dramatic, variously patchworked or embellished cape coats and jackets. Much as you'd expect, these pieces had force. But the real charm of this collection was its easygoing spirit, and that derived from the less oracular looks the ones that compelled you via subtle gestures. A case in point was Olowu's camisoles: As he explained, he set himself the task this season of making the perfect cami one not too bare, or too short, or too long, that could be worn layered or on its own, and that had a bias-cut fit that just brushed the body. Well job done. Elsewhere, Olowu scored with his double-hem print dresses, and with pieces in a seventies-style check, and with peasantlike cotton skirts and frocks detailed with contrasting Austrian lace. There was a kind of bohemian looseness here, minus any overt homage to the stereotypically ""bohemian."" Olowu is too deep a thinker for that; he knows what it is to be iconoclastic.",7
6159,2014,Fall,Emilia Wickstead,Afsun Qureshi,London,15-Feb-14,"OK, everybody. Forget what you thought you knew about Emilia Wickstead , because the designer has suddenly done a fashion volte-face. The old Emilia Wickstead, very much a to-the-manor-born designer, known for her pink and citrus palettes and super-feminine silhouettes, suddenly went all goth-metal today, with a decidedly masculine edge. The first few looks effectively jolted the crowd wide-awake (half of them were jet-lagged). A featherlight napa leather coat opened the show, and yes, it was beautifully tailored, but definitely dark and masculine. The pearl and Swarovski crystals appliquéd onto the seam lines added a much-needed lightness to the strong look. Then came python prints, which, when combined with a leather skirt, looked like some kind of ""don't mess with me"" city armor. A Matrix -esque leather coat followed, the whole thing made more armorlike by the ""film noir"" headgear inspired by a vintage photograph the designer keeps on her desk. These pieces still had Wickstead's hallmark tailoring and fabric innovations, but their look and feel were radically different from anything she has done before. The crowd palpably relaxed as some more familiar looks came down. A tangerine jumpsuit had Wickstead returning to her citrusy color palette, then dresses in blue and cream lace overlay took us out of the goth-metal clubs and back, safely, to the manor. And then came the jumpsuit. It now seems like a garment we have to accept as a wardrobe mainstay, like a blouse or a trouser, and Wickstead's white take on it was mathematically perfect. As were the honeycomb dresses and coats in a luxurious black crepe that had buyers craning their necks for a closer look. There were some ensembles that had no right to look good, but did, including a blush pink lace jacket over a python skirt. Its success may have something to do with the fact that Wickstead was using a stylist for the first time (Donatella Musco). Then there were other looks that were immediately gorgeous: namely, a cream and gray floral coat and dress that had sellout written all over them. Wickstead is still relatively new to the scene, so it's good to know that she isn't getting complacent. Perhaps she felt she was getting pigeonholed into a certain mold and this was her way of breaking out, even if just for a few looks. Message receivedãand appreciated. After all, in fashion it's always better to surprise than to sedate.",0
6078,2014,Fall,Ashish,Afsun Qureshi,London,17-Feb-14,"Right before his show, Ashish Gupta announced that he's doing another Topshop collaborationãnot a few pieces this time, but a full collection with around thirty looks, including swimwear. Gupta had been in his native India practically up to the eleventh hour before his Fall Ashish show. He may want to consider making that a habit given the result it had on his collection today.  For such a shy man, Gupta is an amazingly flamboyant showman, and that came through in a show that carried a now-expected fever pitch drama, superb soundtrack, and high-octane love from the audience. The first dress got the crowd excitedãa shimmery pink sequin gown that had Lily Allen snapping her camera like crazy in the front row. Gupta is well known for his love of sequins, but today he surprised with pearls in abundance. They were his new sequins, and he elegantly placed them on pieces that had something he hasn't been known for until now: silhouette. The baggy, shapeless looks from seasons past were gone. Here there was more structure in blouses, trousers, and dresses, especially in a prom queen tulle skirt that had uncharacteristically sharp lines.  Gupta used LED lights that sparkled and shimmered on platform trainers and underneath the layers of his tulle skirts. Sticking to the twinkly effect, he also experimented with tinsel-silver threads hung off a tracksuit that, again, had a more refined shape than in previous outings. Said Gupta backstage: ""If I was going to do a jogging suit, I wanted it to be the sharpest one ever."" Despite the sequined denim, tinsel, and overall sparkle, this wasn't just a lighthearted romp. Gupta surprised with some extraordinary tissue-paper-like looks: The craftsmanship involved was truly impressive. Maybe that's why he holed up in India for so long.",7
6239,2014,Fall,Kenzo,Nicole Phelps,Paris,2-Mar-14,"This was the third in what Kenzo 's Carol Lim and Humberto Leon consider their David Lynch trilogy, following Pre-Fall and men's collections inspired by the filmmaker's oeuvre. Both of those shows had a Twin Peaks flavor. Having convinced Lynch himself to sign on as a collaborator this season, the connection was more explicit here, at least as far as presentation was concerned. The director mixed the soundtrack for today's show and was responsible for the large sculpture of a head in front of the camera pit. Its mouth was open in an agonized howl, but if the collection's mood was slightly darker than what we've come to expect from Kenzo, it wasn't as sinister as all that.",5
6303,2014,Fall,Norma Kamali,Brittany Adams,New York,20-Feb-14,"I mean, this is stuff that you could sleep in or just throw on to walk the dog. That's what this line is meant to be. It's not meant to be a runway show collection, Norma Kamali said during a preview of her Fall collection. The veteran designer has always promoted a healthy lifestyle over a particular look. She had a true ""lifestyle brand"" long before that phrase became omnipresent, and her clothes are meant to be lived in and well-worn, not admired from afar. They're stretchy, washable, and comfortable above all, but still interesting enough to make a statement without trying too hard. Last season, Kamali reintroduced the fashion-forward sweats she first did in the early eighties. It doesn't get more meta than a sweatshirt that reads ""sweats,"" but she also found new ways to update standard terry cloth, whipping it up into maxi skirts, slouchy tailored trousers, and a quilted hoodie that could be styled several waysã""it's like you're being hugged by that jacket,"" she said of the lattermost item. However, avant-garde sweats weren't the only thing on offer here. Kamali used a bonded faux sherpa fabric on a series of fleecy coats that boasted up to six functional pockets apiece. Elsewhere, she experimented with stretch leather, faux fur, varnished vinyl, and camouflage, which was featured on several of her signature sleeping-bag coats. ""I did camo again because we've received so many requests since Rihanna got ahold of one of our vintage camo pieces. When you've been around as long as I have, you've kind of covered everything already,"" she said.",9
5842,2014,Spring,Moschino,Tim Blanks Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,Milan,21-Sep-13,"The Moschino invitation arrived with a T-shirt emblazoned with the legend FOR FASHION VICTIMS ONLY. Years ago, Franco Moschino himself printed the same message on a straitjacket he showed in one of his collections for men. And, starting with the baby photos in the video that preceded the actual show, ""years ago"" was on people's minds tonight with the thirtieth anniversary of the label that still bears Moschino's name nearly two decades after his death. Alberta Ferretti helped Moschino set up his business in the first place, and from her front-row perch, she insisted, ""I want to say thank you to Franco a thousand times."" Catwalk legends Pat Cleveland, Violetta, Amalia, and Gisele (the original, pre-B™ndchen one) modeled iconic pieces from the archives. And Gloria Gaynor showed up to croak Franco's favorite song, ""I Am What I Am."" That T-shirt sentiment pretty much summed up Franco's contentious relationship with the fashion industry. Keeper of the flame Rossella Jardini has done a remarkable job of carrying on his legacy while smoothing off her mentor's ironic, abrasive edges. Bill Shapiro, Jardini's lieutenant for twenty years, defined the label ethos before the anniversary presentation tonight: ""Let's move forward."" If the body of the show offered a good/bad duality two outfits for the price of one catwalk moment it was kind of kitten cartoony. Brassy belts broadcast GOOD GIRL or BAD GIRL so you knew exactly where you were at any given moment. Franco's claws would have been more lacerating. Nevertheless, what was on offer was a pretty effective edit of the label's ongoing strengths. Clothes for every occasion with enough of a twist to make them seem like ""fashion"" and not some generic interp of the same. Still, the highlights were those archive pieces that ring now with a quite surreal strength: Erin O'Connor wore a jacket with golden spoons for buttons. Princess Caroline of Monaco had that jacket. As Lou Reed spat so memorably, ""Those were different times."" And Alek Wek modeled the iconic sequined question-mark sheath. Franco's question was this: What is fashion? Decades later, are we any closer to knowing?",5
5720,2014,Spring,Philipp Plein,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,Milan,21-Sep-13,"If you survived the mad crush at the doors at Philipp Plein , and endured the hour-long wait for the show to start, you were rewarded with a fairly energizing performance of ""Work"" by Iggy Azalea and her two backup dancers. The runway show that followed wasn't short on sass of its own. The lace jeans weren't a print, like we've seen elsewhere this week, but actually sheer, skintight lace. Cutouts on a crocheted tank formed the shape of a skull (sure, it's been co-opted by just about everyone, but a cranium still provokes just ask McQueen's Sarah Burton). And a crystal-embroidered column gown was emblazoned with what Plein's program called one of his most provocative slogans. It's unprintable here, but let's just say that the F-word appeared no less than three times. That certainly got your attention. At this point, Plein seems satisfied with making a spectacle, and he tried plenty of different tactics to do so: exposing skin (as alluded to above), riffing on icons of other houses (Givenchy's stars, in this case), employing all manner of flashy metallics, studded baby blue leather included. You can see this brand maturing into something along the sexy, in-your-face lines of Just Cavalli, even if Plein still has a ways to go to get there.",6
6083,2014,Fall,Bally,Nicole Phelps,Milan,23-Feb-14,"A year ago, the biggest attraction at the Bally presentation was a pair of Siberian husky puppies. A lot has changed since then. Designers Michael Herz and Graeme Fidler made their exit, and incoming CEO Frédéric de Narp arrived fresh from a Harry Winston turnaround. Today, Bally's newly appointed design director Pablo Coppola showed his first accessories and ready-to-wear for the Swiss label. Coppola comes from Christian Dior most recently and Tom Ford before that, so this didn't have the feeling of a tentative debut. On the contrary, it was a bold and welcome departure, one that had editors queuing up to meet Coppola. His instinct to clean up the bags and shoes and put an emphasis on construction both inside and out was a smart one. As a 160-year-old brand, Bally should stand for classics, although it certainly doesn't hurt that understated accessories are very much what's in the fashion atmosphere at the moment. Coppola kept hardware to a minimum, focusing instead on glossy leathers in subtly strong colors and non-flashy exotic skins. On the shoe side, an elegant pointy-toe pump and a stacked-heel knee-high boot with a vague 1970s feel both looked good. Among the bags, a square shape with one corner sliced off (an echo of the heel design on Bally's men's shoes) was the most distinctive. Coppola described the ready-to-wear as ""accessories to the accessories,"" but the clothes didn't look like afterthoughts. Here, too, there was an emphasis on craftsmanship and understatement. A camel coat, pinstripe trousers, ribbed pullovers, raw denim jeans, a leather puffer jacketãthey were elevated basics, essentially, and strong building blocks for a revived Bally.",9
