review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Outlining,share__Introducing,share__Highlighting,share__Evaluating
5997,BLK DNM,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,19,3,1.3124,0.6316,0.2105,0.1579,0.0
5998,Alexander McQueen,Tim Blanks Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,32,3,0.9472,0.75,0.2188,0.0312,0.0
5999,MSGM,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,23,4,1.3062,0.6957,0.1739,0.087,0.0435
6000,Aquilano.Rimondi,Tim Blanks Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,26,4,1.4604,0.6538,0.1154,0.1538,0.0769
6001,Juan Carlos Obando,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,14,4,1.5216,0.5714,0.0714,0.2857,0.0714
6002,Sachin + Babi,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,10,3,1.361,0.5,0.1,0.4,0.0
6003,VPL,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,31,4,1.7314,0.4839,0.2258,0.2258,0.0645
6004,M.Patmos,Alison Baenen Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,20,3,0.9918,0.75,0.05,0.2,0.0
6005,Katie Gallagher,Alison Baenen Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,13,3,1.3347,0.6154,0.2308,0.1538,0.0
6006,Topshop Unique,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,19,4,1.1923,0.7368,0.0526,0.1579,0.0526
6007,Ostwald Helgason,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,24,2,0.7383,0.7917,0.2083,0.0,0.0
6008,Issa,Afsun Qureshi Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,24,4,1.3868,0.6667,0.1667,0.125,0.0417
6009,Isabel Marant,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,20,4,1.1918,0.75,0.05,0.1,0.1
