review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Being & Presentation,share__Generic Action,share__Cognition,share__Initiation,share__Perception,share__Continuation & Development,share__Construction & Composition,share__Placement,share__Naming & Noting,share__Tailoring,share__Garment & Styling,share__Direction & Showcase,share__Traversal Motion,share__Competition,share__Desire & Affinity,share__Design & Ornamentation,share__Spatial Placement,share__Evocation,share__Visual Effect,share__Transformation,share__Combination,share__Rejection & Departure,share__Reinterpretation,share__Sonic Metaphors,share__Ornamentation,share__Fluid Motion,share__Allusion,share__Runway Motion,share__Resistance,share__Refinement
5951,Lyn Devon,Lauren Sherman Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,18,7,2.3221,0.3889,0.0556,0.2778,0.1111,0.0,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5952,Pringle of Scotland,Afsun Qureshi Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,29,8,2.4915,0.4138,0.1724,0.1379,0.0345,0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5953,David Koma,Afsun Qureshi Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,23,11,3.0276,0.3043,0.0435,0.1304,0.1739,0.0435,0.087,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0
5954,Norma Kamali,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,25,8,2.1615,0.56,0.12,0.08,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5955,Gianfranco Ferré,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,23,11,2.9735,0.3043,0.1739,0.0435,0.1739,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0
5956,Visvim,Matthew Schneier Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,33,12,2.9796,0.3636,0.0909,0.1515,0.0606,0.0303,0.0606,0.0303,0.0,0.0,0.0,0.0,0.0909,0.0,0.0303,0.0,0.0,0.0,0.0303,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0
5957,Calla,Lauren Sherman Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,19,10,2.8978,0.3684,0.1053,0.1053,0.0,0.0526,0.0,0.0526,0.0526,0.0526,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0526,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5958,Anthony Vaccarello,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,28,11,3.0661,0.2857,0.1429,0.1071,0.1429,0.0357,0.0,0.0714,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0357,0.0,0.0357,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0
5959,Tocca,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,12,7,2.2925,0.5,0.0833,0.0,0.0833,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0
5960,The Elder Statesman,Matthew Schneier Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,24,7,2.3852,0.25,0.375,0.0417,0.125,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5961,Giles,Jo-Ann Furniss Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,45,12,2.9865,0.3333,0.1333,0.0667,0.1333,0.1111,0.0,0.0,0.0667,0.0222,0.0,0.0222,0.0444,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0222,0.0
